option,date,timestamp_ms,datetime_et,price,size,exchange,conditions
O:SPY240315P00470000,2024-03-14,1710446383687,2024-03-14T15:59:43.687000-04:00,0.03,6,301,[236]
O:SPY240315P00470000,2024-03-14,1710446150282,2024-03-14T15:55:50.282000-04:00,0.03,60,302,[233]
O:SPY240315P00470000,2024-03-14,1710446119155,2024-03-14T15:55:19.155000-04:00,0.02,8,300,[209]
O:SPY240315P00470000,2024-03-14,1710446119155,2024-03-14T15:55:19.155000-04:00,0.02,4,300,[209]
O:SPY240315P00470000,2024-03-14,1710446119155,2024-03-14T15:55:19.155000-04:00,0.02,38,300,[209]
O:SPY240315P00470000,2024-03-14,1710445904404,2024-03-14T15:51:44.404000-04:00,0.04,2,304,[232]
O:SPY240315P00470000,2024-03-14,1710445904404,2024-03-14T15:51:44.404000-04:00,0.04,1,304,[236]
O:SPY240315P00470000,2024-03-14,1710445885391,2024-03-14T15:51:25.391000-04:00,0.04,2,325,[209]
O:SPY240315P00470000,2024-03-14,1710445885247,2024-03-14T15:51:25.247000-04:00,0.04,3,325,[209]
O:SPY240315P00470000,2024-03-14,1710445885054,2024-03-14T15:51:25.054000-04:00,0.04,3,325,[209]
O:SPY240315P00470000,2024-03-14,1710445884894,2024-03-14T15:51:24.894000-04:00,0.04,3,325,[209]
O:SPY240315P00470000,2024-03-14,1710445883758,2024-03-14T15:51:23.758000-04:00,0.04,3,325,[219]
O:SPY240315P00470000,2024-03-14,1710445883650,2024-03-14T15:51:23.650000-04:00,0.04,3,325,[219]
O:SPY240315P00470000,2024-03-14,1710445883492,2024-03-14T15:51:23.492000-04:00,0.04,3,325,[219]
O:SPY240315P00470000,2024-03-14,1710445883328,2024-03-14T15:51:23.328000-04:00,0.04,3,325,[209]
O:SPY240315P00470000,2024-03-14,1710445882176,2024-03-14T15:51:22.176000-04:00,0.04,1,325,[219]
O:SPY240315P00470000,2024-03-14,1710445872814,2024-03-14T15:51:12.814000-04:00,0.04,2,325,[209]
O:SPY240315P00470000,2024-03-14,1710445872114,2024-03-14T15:51:12.114000-04:00,0.04,2,325,[219]
O:SPY240315P00470000,2024-03-14,1710445800431,2024-03-14T15:50:00.431000-04:00,0.04,1,325,[209]
O:SPY240315P00470000,2024-03-14,1710445740131,2024-03-14T15:49:00.131000-04:00,0.04,1,313,[236]
O:SPY240315P00470000,2024-03-14,1710445622740,2024-03-14T15:47:02.740000-04:00,0.04,3,304,[232]
O:SPY240315P00470000,2024-03-14,1710445622735,2024-03-14T15:47:02.735000-04:00,0.04,1,313,[232]
O:SPY240315P00470000,2024-03-14,1710445622735,2024-03-14T15:47:02.735000-04:00,0.04,2,303,[232]
O:SPY240315P00470000,2024-03-14,1710445622735,2024-03-14T15:47:02.735000-04:00,0.04,1,308,[232]
O:SPY240315P00470000,2024-03-14,1710445622735,2024-03-14T15:47:02.735000-04:00,0.04,2,322,[232]
O:SPY240315P00470000,2024-03-14,1710445622614,2024-03-14T15:47:02.614000-04:00,0.03,1,323,[232]
O:SPY240315P00470000,2024-03-14,1710445405404,2024-03-14T15:43:25.404000-04:00,0.05,1,304,[227]
O:SPY240315P00470000,2024-03-14,1710445347303,2024-03-14T15:42:27.303000-04:00,0.04,1,312,[236]
O:SPY240315P00470000,2024-03-14,1710445265075,2024-03-14T15:41:05.075000-04:00,0.05,30,304,[233]
O:SPY240315P00470000,2024-03-14,1710445065647,2024-03-14T15:37:45.647000-04:00,0.05,1,319,[209]
O:SPY240315P00470000,2024-03-14,1710445065647,2024-03-14T15:37:45.647000-04:00,0.05,1,301,[209]
O:SPY240315P00470000,2024-03-14,1710445065646,2024-03-14T15:37:45.646000-04:00,0.05,5,304,[209]
O:SPY240315P00470000,2024-03-14,1710445063227,2024-03-14T15:37:43.227000-04:00,0.05,4,300,[209]
O:SPY240315P00470000,2024-03-14,1710445063227,2024-03-14T15:37:43.227000-04:00,0.05,15,300,[209]
O:SPY240315P00470000,2024-03-14,1710445063227,2024-03-14T15:37:43.227000-04:00,0.05,1,300,[209]
O:SPY240315P00470000,2024-03-14,1710445038197,2024-03-14T15:37:18.197000-04:00,0.05,5,300,[209]
O:SPY240315P00470000,2024-03-14,1710444876482,2024-03-14T15:34:36.482000-04:00,0.05,1,312,[232]
O:SPY240315P00470000,2024-03-14,1710444865896,2024-03-14T15:34:25.896000-04:00,0.06,75,308,[236]
O:SPY240315P00470000,2024-03-14,1710444842530,2024-03-14T15:34:02.530000-04:00,0.06,6,304,[209]
O:SPY240315P00470000,2024-03-14,1710444816496,2024-03-14T15:33:36.496000-04:00,0.05,25,302,[233]
O:SPY240315P00470000,2024-03-14,1710444722756,2024-03-14T15:32:02.756000-04:00,0.05,1,312,[219]
O:SPY240315P00470000,2024-03-14,1710444712711,2024-03-14T15:31:52.711000-04:00,0.05,2,304,[209]
O:SPY240315P00470000,2024-03-14,1710444411649,2024-03-14T15:26:51.649000-04:00,0.05,8,309,[209]
O:SPY240315P00470000,2024-03-14,1710444404251,2024-03-14T15:26:44.251000-04:00,0.05,1,309,[209]
O:SPY240315P00470000,2024-03-14,1710444396030,2024-03-14T15:26:36.030000-04:00,0.04,1,312,[232]
O:SPY240315P00470000,2024-03-14,1710444359104,2024-03-14T15:25:59.104000-04:00,0.05,45,319,[209]
O:SPY240315P00470000,2024-03-14,1710444359104,2024-03-14T15:25:59.104000-04:00,0.05,5,301,[209]
O:SPY240315P00470000,2024-03-14,1710444355666,2024-03-14T15:25:55.666000-04:00,0.05,1,301,[209]
O:SPY240315P00470000,2024-03-14,1710444204193,2024-03-14T15:23:24.193000-04:00,0.05,3,308,[232]
O:SPY240315P00470000,2024-03-14,1710444164933,2024-03-14T15:22:44.933000-04:00,0.04,3,300,[209]
O:SPY240315P00470000,2024-03-14,1710444164933,2024-03-14T15:22:44.933000-04:00,0.04,6,300,[209]
O:SPY240315P00470000,2024-03-14,1710444164933,2024-03-14T15:22:44.933000-04:00,0.04,1,300,[209]
O:SPY240315P00470000,2024-03-14,1710444160640,2024-03-14T15:22:40.640000-04:00,0.04,1,304,[209]
O:SPY240315P00470000,2024-03-14,1710444100274,2024-03-14T15:21:40.274000-04:00,0.05,10,300,[209]
O:SPY240315P00470000,2024-03-14,1710444097422,2024-03-14T15:21:37.422000-04:00,0.05,3,312,[232]
O:SPY240315P00470000,2024-03-14,1710444097280,2024-03-14T15:21:37.280000-04:00,0.04,20,316,[209]
O:SPY240315P00470000,2024-03-14,1710444097279,2024-03-14T15:21:37.279000-04:00,0.04,1,313,[209]
O:SPY240315P00470000,2024-03-14,1710443970026,2024-03-14T15:19:30.026000-04:00,0.03,4,302,[233]
O:SPY240315P00470000,2024-03-14,1710443629014,2024-03-14T15:13:49.014000-04:00,0.03,8,322,[219]
O:SPY240315P00470000,2024-03-14,1710443629014,2024-03-14T15:13:49.014000-04:00,0.03,22,322,[219]
O:SPY240315P00470000,2024-03-14,1710443479297,2024-03-14T15:11:19.297000-04:00,0.03,15,312,[209]
O:SPY240315P00470000,2024-03-14,1710443469798,2024-03-14T15:11:09.798000-04:00,0.03,40,312,[219]
O:SPY240315P00470000,2024-03-14,1710443447258,2024-03-14T15:10:47.258000-04:00,0.03,4,304,[209]
O:SPY240315P00470000,2024-03-14,1710443401105,2024-03-14T15:10:01.105000-04:00,0.03,4,313,[209]
O:SPY240315P00470000,2024-03-14,1710443401105,2024-03-14T15:10:01.105000-04:00,0.03,50,313,[209]
O:SPY240315P00470000,2024-03-14,1710443401105,2024-03-14T15:10:01.105000-04:00,0.03,1,313,[209]
O:SPY240315P00470000,2024-03-14,1710443400234,2024-03-14T15:10:00.234000-04:00,0.03,1,313,[209]
O:SPY240315P00470000,2024-03-14,1710443399630,2024-03-14T15:09:59.630000-04:00,0.03,1,313,[209]
O:SPY240315P00470000,2024-03-14,1710443397945,2024-03-14T15:09:57.945000-04:00,0.03,1,313,[209]
O:SPY240315P00470000,2024-03-14,1710443383497,2024-03-14T15:09:43.497000-04:00,0.03,1,313,[209]
O:SPY240315P00470000,2024-03-14,1710443335678,2024-03-14T15:08:55.678000-04:00,0.04,1,303,[232]
O:SPY240315P00470000,2024-03-14,1710442862073,2024-03-14T15:01:02.073000-04:00,0.03,1,304,[232]
O:SPY240315P00470000,2024-03-14,1710442598813,2024-03-14T14:56:38.813000-04:00,0.02,5,300,[227]
O:SPY240315P00470000,2024-03-14,1710442355026,2024-03-14T14:52:35.026000-04:00,0.02,4,304,[209]
O:SPY240315P00470000,2024-03-14,1710442319135,2024-03-14T14:51:59.135000-04:00,0.02,1,312,[219]
O:SPY240315P00470000,2024-03-14,1710441470623,2024-03-14T14:37:50.623000-04:00,0.02,1,312,[209]
O:SPY240315P00470000,2024-03-14,1710438567519,2024-03-14T13:49:27.519000-04:00,0.03,1,319,[209]
O:SPY240315P00470000,2024-03-14,1710437019439,2024-03-14T13:23:39.439000-04:00,0.04,1,300,[209]
O:SPY240315P00470000,2024-03-14,1710437009264,2024-03-14T13:23:29.264000-04:00,0.04,1,312,[219]
O:SPY240315P00470000,2024-03-14,1710437001021,2024-03-14T13:23:21.021000-04:00,0.03,3,302,[233]
O:SPY240315P00470000,2024-03-14,1710436252615,2024-03-14T13:10:52.615000-04:00,0.03,1,322,[232]
O:SPY240315P00470000,2024-03-14,1710435694936,2024-03-14T13:01:34.936000-04:00,0.03,1,325,[209]
O:SPY240315P00470000,2024-03-14,1710435694935,2024-03-14T13:01:34.935000-04:00,0.03,10,315,[209]
O:SPY240315P00470000,2024-03-14,1710435694935,2024-03-14T13:01:34.935000-04:00,0.03,29,313,[209]
O:SPY240315P00470000,2024-03-14,1710435682110,2024-03-14T13:01:22.110000-04:00,0.02,40,300,[227]
O:SPY240315P00470000,2024-03-14,1710435655453,2024-03-14T13:00:55.453000-04:00,0.03,10,313,[232]
O:SPY240315P00470000,2024-03-14,1710435526547,2024-03-14T12:58:46.547000-04:00,0.03,50,320,[209]
O:SPY240315P00470000,2024-03-14,1710433881567,2024-03-14T12:31:21.567000-04:00,0.02,11,312,[233]
O:SPY240315P00470000,2024-03-14,1710432712602,2024-03-14T12:11:52.602000-04:00,0.02,1,313,[219]
O:SPY240315P00470000,2024-03-14,1710432705035,2024-03-14T12:11:45.035000-04:00,0.02,2,304,[209]
O:SPY240315P00470000,2024-03-14,1710432236930,2024-03-14T12:03:56.930000-04:00,0.02,1,312,[209]
O:SPY240315P00470000,2024-03-14,1710431971197,2024-03-14T11:59:31.197000-04:00,0.02,1,309,[209]
O:SPY240315P00470000,2024-03-14,1710431911420,2024-03-14T11:58:31.420000-04:00,0.02,4,304,[209]
O:SPY240315P00470000,2024-03-14,1710431911420,2024-03-14T11:58:31.420000-04:00,0.02,2,304,[209]
O:SPY240315P00470000,2024-03-14,1710431911420,2024-03-14T11:58:31.420000-04:00,0.02,4,304,[209]
O:SPY240315P00470000,2024-03-14,1710431425066,2024-03-14T11:50:25.066000-04:00,0.03,20,304,[232]
O:SPY240315P00470000,2024-03-14,1710430789986,2024-03-14T11:39:49.986000-04:00,0.02,2,309,[209]
O:SPY240315P00470000,2024-03-14,1710430764798,2024-03-14T11:39:24.798000-04:00,0.03,21,300,[209]
O:SPY240315P00470000,2024-03-14,1710430764798,2024-03-14T11:39:24.798000-04:00,0.03,3,300,[209]
O:SPY240315P00470000,2024-03-14,1710430764798,2024-03-14T11:39:24.798000-04:00,0.03,5,300,[209]
O:SPY240315P00470000,2024-03-14,1710430182284,2024-03-14T11:29:42.284000-04:00,0.02,1,302,[233]
O:SPY240315P00470000,2024-03-14,1710430182261,2024-03-14T11:29:42.261000-04:00,0.02,1,302,[233]
O:SPY240315P00470000,2024-03-14,1710429255712,2024-03-14T11:14:15.712000-04:00,0.03,1,308,[236]
O:SPY240315P00470000,2024-03-14,1710429002069,2024-03-14T11:10:02.069000-04:00,0.02,1,301,[219]
O:SPY240315P00470000,2024-03-14,1710427791113,2024-03-14T10:49:51.113000-04:00,0.02,1,309,[209]
O:SPY240315P00470000,2024-03-14,1710427782008,2024-03-14T10:49:42.008000-04:00,0.03,4,312,[232]
O:SPY240315P00470000,2024-03-14,1710427691555,2024-03-14T10:48:11.555000-04:00,0.02,7,308,[236]
O:SPY240315P00470000,2024-03-14,1710427493116,2024-03-14T10:44:53.116000-04:00,0.02,1,309,[209]
O:SPY240315P00470000,2024-03-14,1710427016031,2024-03-14T10:36:56.031000-04:00,0.02,4,301,[209]
O:SPY240315P00470000,2024-03-14,1710426733269,2024-03-14T10:32:13.269000-04:00,0.03,1,300,[209]
O:SPY240315P00470000,2024-03-14,1710426724889,2024-03-14T10:32:04.889000-04:00,0.03,10,300,[232]
O:SPY240315P00470000,2024-03-14,1710426686827,2024-03-14T10:31:26.827000-04:00,0.02,9,301,[209]
O:SPY240315P00470000,2024-03-14,1710426686760,2024-03-14T10:31:26.760000-04:00,0.02,1,304,[209]
O:SPY240315P00470000,2024-03-14,1710426203241,2024-03-14T10:23:23.241000-04:00,0.03,1,300,[232]
O:SPY240315P00470000,2024-03-14,1710425468743,2024-03-14T10:11:08.743000-04:00,0.03,5,300,[209]
O:SPY240315P00470000,2024-03-14,1710425130353,2024-03-14T10:05:30.353000-04:00,0.03,1,322,[236]
O:SPY240315P00470000,2024-03-14,1710425130353,2024-03-14T10:05:30.353000-04:00,0.03,2,322,[236]
O:SPY240315P00470000,2024-03-14,1710425130353,2024-03-14T10:05:30.353000-04:00,0.03,3,322,[236]
O:SPY240315P00470000,2024-03-14,1710425130353,2024-03-14T10:05:30.353000-04:00,0.03,4,322,[236]
O:SPY240315P00470000,2024-03-14,1710425007308,2024-03-14T10:03:27.308000-04:00,0.02,1,308,[233]
O:SPY240315P00470000,2024-03-14,1710425007307,2024-03-14T10:03:27.307000-04:00,0.02,5,302,[233]
O:SPY240315P00470000,2024-03-14,1710425007307,2024-03-14T10:03:27.307000-04:00,0.02,4,302,[233]
O:SPY240315P00470000,2024-03-14,1710424948729,2024-03-14T10:02:28.729000-04:00,0.03,2,302,[209]
O:SPY240315P00470000,2024-03-14,1710424948729,2024-03-14T10:02:28.729000-04:00,0.03,2,302,[209]
O:SPY240315P00470000,2024-03-14,1710424912436,2024-03-14T10:01:52.436000-04:00,0.04,10,300,[232]
O:SPY240315P00470000,2024-03-14,1710424826383,2024-03-14T10:00:26.383000-04:00,0.03,3,302,[232]
O:SPY240315P00470000,2024-03-14,1710424826383,2024-03-14T10:00:26.383000-04:00,0.02,3,302,[232]
O:SPY240315P00470000,2024-03-14,1710424732996,2024-03-14T09:58:52.996000-04:00,0.02,11,301,[209]
O:SPY240315P00470000,2024-03-14,1710424650789,2024-03-14T09:57:30.789000-04:00,0.03,6,313,[236]
O:SPY240315P00470000,2024-03-14,1710424650789,2024-03-14T09:57:30.789000-04:00,0.03,4,313,[236]
O:SPY240315P00470000,2024-03-14,1710424646972,2024-03-14T09:57:26.972000-04:00,0.02,2,304,[232]
O:SPY240315P00470000,2024-03-14,1710424605482,2024-03-14T09:56:45.482000-04:00,0.03,1,308,[232]
O:SPY240315P00470000,2024-03-14,1710424297925,2024-03-14T09:51:37.925000-04:00,0.02,4,303,[209]
O:SPY240315P00470000,2024-03-14,1710424228033,2024-03-14T09:50:28.033000-04:00,0.02,10,313,[232]
O:SPY240315P00470000,2024-03-14,1710424100735,2024-03-14T09:48:20.735000-04:00,0.02,10,308,[236]
O:SPY240315P00470000,2024-03-14,1710423993421,2024-03-14T09:46:33.421000-04:00,0.01,1,308,[236]
O:SPY240315P00470000,2024-03-14,1710423875776,2024-03-14T09:44:35.776000-04:00,0.03,5,300,[232]
O:SPY240315P00470000,2024-03-14,1710423742972,2024-03-14T09:42:22.972000-04:00,0.02,5,302,[233]
O:SPY240315P00470000,2024-03-14,1710423742972,2024-03-14T09:42:22.972000-04:00,0.02,5,302,[233]
O:SPY240315P00470000,2024-03-14,1710423538362,2024-03-14T09:38:58.362000-04:00,0.02,10,308,[236]
O:SPY240315P00470000,2024-03-14,1710423003980,2024-03-14T09:30:03.980000-04:00,0.01,3,308,[232]
O:SPY240315P00470000,2024-03-14,1710423003814,2024-03-14T09:30:03.814000-04:00,0.01,2,304,[209]
O:SPY240315P00470000,2024-03-14,1710423001399,2024-03-14T09:30:01.399000-04:00,0.01,1,302,[209]
O:SPY240315P00470000,2024-03-14,1710423000147,2024-03-14T09:30:00.147000-04:00,0.01,6,308,[232]
O:SPY240315P00470000,2024-03-15,1710529429605,2024-03-15T15:03:49.605000-04:00,0.01,3,309,[219]
O:SPY240315P00470000,2024-03-15,1710527096083,2024-03-15T14:24:56.083000-04:00,0.01,1,308,[240]
O:SPY240315P00470000,2024-03-15,1710523677283,2024-03-15T13:27:57.283000-04:00,0.01,1,312,[219]
O:SPY240315P00470000,2024-03-15,1710521828863,2024-03-15T12:57:08.863000-04:00,0.01,5,309,[209]
O:SPY240315P00470000,2024-03-15,1710521743625,2024-03-15T12:55:43.625000-04:00,0.01,2,309,[219]
O:SPY240315P00470000,2024-03-15,1710520368577,2024-03-15T12:32:48.577000-04:00,0.01,2,312,[209]
O:SPY240315P00470000,2024-03-15,1710515940614,2024-03-15T11:19:00.614000-04:00,0.01,2,312,[209]
O:SPY240315P00470000,2024-03-15,1710514702713,2024-03-15T10:58:22.713000-04:00,0.01,2,320,[209]
O:SPY240315P00470000,2024-03-15,1710512249886,2024-03-15T10:17:29.886000-04:00,0.01,1,323,[236]
O:SPY240315P00470000,2024-03-15,1710512206845,2024-03-15T10:16:46.845000-04:00,0.01,27,322,[209]
O:SPY240315P00470000,2024-03-15,1710512206845,2024-03-15T10:16:46.845000-04:00,0.01,53,322,[209]
O:SPY240315P00470000,2024-03-15,1710512151623,2024-03-15T10:15:51.623000-04:00,0.01,100,304,[227]
O:SPY240315P00470000,2024-03-15,1710510918179,2024-03-15T09:55:18.179000-04:00,0.01,2,300,[209]
O:SPY240315P00470000,2024-03-15,1710510424072,2024-03-15T09:47:04.072000-04:00,0.01,1,300,[209]
O:SPY240315P00470000,2024-03-15,1710510289757,2024-03-15T09:44:49.757000-04:00,0.01,1,308,[232]
O:SPY240315P00470000,2024-03-15,1710510221155,2024-03-15T09:43:41.155000-04:00,0.01,8,304,[209]
O:SPY240315P00470000,2024-03-15,1710509698152,2024-03-15T09:34:58.152000-04:00,0.01,20,300,[209]
O:SPY240315P00470000,2024-03-15,1710509405469,2024-03-15T09:30:05.469000-04:00,0.01,8,316,[209]
