ticker,timestamp_ms,datetime_et,open,high,low,close,volume,vwap,transactions,otc
SPY,1710348000000,2024-03-13T12:40:00-04:00,516.43,516.49,516.4002,516.45,46609,516.4491,577,
SPY,1710348060000,2024-03-13T12:41:00-04:00,516.44,516.47,516.38,516.47,31990,516.4309,409,
SPY,1710348120000,2024-03-13T12:42:00-04:00,516.4699,516.54,516.4699,516.48,38031,516.5054,508,
SPY,1710348180000,2024-03-13T12:43:00-04:00,516.49,516.64,516.49,516.58,116612,516.5966,1119,
SPY,1710348240000,2024-03-13T12:44:00-04:00,516.58,516.62,516.46,516.51,70628,516.5301,839,
SPY,1710348300000,2024-03-13T12:45:00-04:00,516.51,516.62,516.5,516.55,74882,516.5567,825,
SPY,1710348360000,2024-03-13T12:46:00-04:00,516.55,516.62,516.55,516.56,39586,516.5877,523,
SPY,1710348420000,2024-03-13T12:47:00-04:00,516.5683,516.63,516.555,516.63,42580,516.5886,554,
SPY,1710348480000,2024-03-13T12:48:00-04:00,516.64,516.665,516.58,516.62,33048,516.6183,524,
SPY,1710348540000,2024-03-13T12:49:00-04:00,516.61,516.63,516.51,516.5303,40277,516.5633,565,
SPY,1710348600000,2024-03-13T12:50:00-04:00,516.54,516.68,516.54,516.5899,58100,516.6075,775,
SPY,1710348660000,2024-03-13T12:51:00-04:00,516.59,516.59,516.505,516.535,20224,516.5415,393,
SPY,1710348720000,2024-03-13T12:52:00-04:00,516.53,516.5965,516.53,516.59,18882,516.5664,360,
SPY,1710348780000,2024-03-13T12:53:00-04:00,516.58,516.58,516.4503,516.4503,41104,516.5041,586,
SPY,1710348840000,2024-03-13T12:54:00-04:00,516.45,516.53,516.4399,516.53,87270,516.4926,1085,
SPY,1710348900000,2024-03-13T12:55:00-04:00,516.52,516.6,516.52,516.5488,33065,516.5684,460,
SPY,1710348960000,2024-03-13T12:56:00-04:00,516.55,516.56,516.4901,516.55,33809,516.5269,505,
SPY,1710349020000,2024-03-13T12:57:00-04:00,516.56,516.57,516.41,516.465,28057,516.4756,506,
SPY,1710349080000,2024-03-13T12:58:00-04:00,516.47,516.485,516.39,516.48,41507,516.4442,522,
SPY,1710349140000,2024-03-13T12:59:00-04:00,516.49,516.51,516.44,516.45,23344,516.4777,315,
SPY,1710349200000,2024-03-13T13:00:00-04:00,516.4526,516.62,516.44,516.585,52553,516.5351,558,
SPY,1710349260000,2024-03-13T13:01:00-04:00,516.585,516.96,516.36,516.81,366602,516.7241,3872,
SPY,1710349320000,2024-03-13T13:02:00-04:00,516.78,516.93,516.66,516.84,328472,516.807,2784,
SPY,1710349380000,2024-03-13T13:03:00-04:00,516.83,516.85,516.71,516.76,131439,516.779,1291,
SPY,1710349440000,2024-03-13T13:04:00-04:00,516.75,516.81,516.65,516.72,89403,516.7297,1061,
SPY,1710349500000,2024-03-13T13:05:00-04:00,516.73,516.84,516.72,516.8299,58391,516.794,775,
SPY,1710349560000,2024-03-13T13:06:00-04:00,516.83,516.93,516.77,516.815,80694,516.8667,1039,
SPY,1710349620000,2024-03-13T13:07:00-04:00,516.82,517,516.79,516.99,86101,516.914,1050,
SPY,1710349680000,2024-03-13T13:08:00-04:00,516.985,517.2101,516.96,517.12,214670,517.1276,2098,
SPY,1710349740000,2024-03-13T13:09:00-04:00,517.12,517.15,516.95,517,322733,516.9249,787,
SPY,1710349800000,2024-03-13T13:10:00-04:00,517.0051,517.19,517.005,517.05,94906,517.1212,958,
SPY,1710349860000,2024-03-13T13:11:00-04:00,517.05,517.09,517.02,517.06,70294,517.0576,694,
SPY,1710349920000,2024-03-13T13:12:00-04:00,517.06,517.09,516.97,517.02,93294,517.0296,893,
SPY,1710349980000,2024-03-13T13:13:00-04:00,517.02,517.115,516.99,516.9901,51987,517.068,588,
SPY,1710350040000,2024-03-13T13:14:00-04:00,517,517.04,516.9701,517,77377,517.0115,709,
SPY,1710350100000,2024-03-13T13:15:00-04:00,517,517.07,516.91,516.94,105921,516.9668,930,
SPY,1710350160000,2024-03-13T13:16:00-04:00,516.935,516.935,516.71,516.73,122616,516.7949,1182,
SPY,1710350220000,2024-03-13T13:17:00-04:00,516.74,516.7996,516.65,516.68,342000,516.8495,889,
SPY,1710350280000,2024-03-13T13:18:00-04:00,516.67,516.7336,516.66,516.69,55075,516.6985,572,
SPY,1710350340000,2024-03-13T13:19:00-04:00,516.67,516.7,516.64,516.675,29333,516.6655,367,
SPY,1710350400000,2024-03-13T13:20:00-04:00,516.675,516.81,516.6599,516.76,93104,516.7496,946,
SPY,1710350460000,2024-03-13T13:21:00-04:00,516.76,516.86,516.73,516.855,71270,516.8117,787,
SPY,1710350520000,2024-03-13T13:22:00-04:00,516.86,516.955,516.83,516.945,80712,516.8847,858,
SPY,1710350580000,2024-03-13T13:23:00-04:00,516.94,516.995,516.91,516.935,60698,516.9472,731,
SPY,1710350640000,2024-03-13T13:24:00-04:00,516.94,517.0399,516.87,517.01,58877,516.9583,685,
SPY,1710350700000,2024-03-13T13:25:00-04:00,517.01,517.17,517.01,517.085,79619,517.0934,1007,
SPY,1710350760000,2024-03-13T13:26:00-04:00,517.08,517.16,517.07,517.0801,61117,517.1149,620,
SPY,1710350820000,2024-03-13T13:27:00-04:00,517.08,517.135,517.04,517.13,62037,517.0121,543,
SPY,1710350880000,2024-03-13T13:28:00-04:00,517.12,517.15,517.09,517.1407,48134,517.1216,516,
SPY,1710350940000,2024-03-13T13:29:00-04:00,517.15,517.16,517.08,517.145,70074,517.1292,857,
SPY,1710351000000,2024-03-13T13:30:00-04:00,517.13,517.29,517.13,517.245,130474,517.2121,1485,
SPY,1710351060000,2024-03-13T13:31:00-04:00,517.24,517.25,517.17,517.175,74972,517.1985,915,
SPY,1710351120000,2024-03-13T13:32:00-04:00,517.18,517.2185,517.125,517.13,86278,517.1715,1035,
SPY,1710351180000,2024-03-13T13:33:00-04:00,517.13,517.14,516.8829,516.92,114815,516.9792,1269,
SPY,1710351240000,2024-03-13T13:34:00-04:00,516.92,516.935,516.7,516.79,93310,516.8144,1085,
SPY,1710351300000,2024-03-13T13:35:00-04:00,516.8,516.9299,516.795,516.85,80924,516.8637,783,
SPY,1710351360000,2024-03-13T13:36:00-04:00,516.87,517.05,516.86,517.04,60425,516.9537,607,
SPY,1710351420000,2024-03-13T13:37:00-04:00,517.04,517.11,517,517.0875,42516,517.0587,479,
SPY,1710351480000,2024-03-13T13:38:00-04:00,517.09,517.12,516.96,516.9698,43682,517.0339,531,
SPY,1710351540000,2024-03-13T13:39:00-04:00,516.99,516.99,516.885,516.905,29445,516.9315,502,
SPY,1710351600000,2024-03-13T13:40:00-04:00,516.92,517.0612,516.88,517.0612,37964,516.9656,530,
SPY,1710351660000,2024-03-13T13:41:00-04:00,517.0682,517.0682,516.91,516.95,27377,516.9698,405,
SPY,1710351720000,2024-03-13T13:42:00-04:00,516.935,516.99,516.864,516.864,24366,516.9258,421,
SPY,1710351780000,2024-03-13T13:43:00-04:00,516.87,516.91,516.72,516.74,58973,516.8271,718,
SPY,1710351840000,2024-03-13T13:44:00-04:00,516.7403,516.81,516.69,516.715,39856,516.7475,516,
SPY,1710351900000,2024-03-13T13:45:00-04:00,516.71,516.87,516.7,516.849,64352,516.7755,652,
SPY,1710351960000,2024-03-13T13:46:00-04:00,516.85,516.8573,516.74,516.77,41915,516.7766,570,
SPY,1710352020000,2024-03-13T13:47:00-04:00,516.77,516.945,516.705,516.92,73835,516.822,761,
SPY,1710352080000,2024-03-13T13:48:00-04:00,516.93,516.99,516.87,516.875,37812,516.9281,517,
SPY,1710352140000,2024-03-13T13:49:00-04:00,516.87,516.87,516.66,516.72,66379,516.7491,791,
SPY,1710352200000,2024-03-13T13:50:00-04:00,516.72,516.88,516.695,516.8791,64820,516.775,721,
SPY,1710352260000,2024-03-13T13:51:00-04:00,516.88,516.93,516.835,516.915,59194,516.8924,623,
SPY,1710352320000,2024-03-13T13:52:00-04:00,516.91,516.919,516.83,516.87,34322,516.8656,484,
SPY,1710352380000,2024-03-13T13:53:00-04:00,516.88,517.11,516.88,517.11,48351,517.0147,700,
SPY,1710352440000,2024-03-13T13:54:00-04:00,517.115,517.18,517.08,517.1112,68938,517.126,729,
SPY,1710352500000,2024-03-13T13:55:00-04:00,517.11,517.25,517.1,517.2321,80570,517.1836,835,
SPY,1710352560000,2024-03-13T13:56:00-04:00,517.24,517.28,517.07,517.095,99512,517.1857,916,
SPY,1710352620000,2024-03-13T13:57:00-04:00,517.09,517.1999,517.07,517.1917,38035,517.133,400,
SPY,1710352680000,2024-03-13T13:58:00-04:00,517.2,517.23,517.1899,517.215,40854,517.2074,452,
SPY,1710352740000,2024-03-13T13:59:00-04:00,517.21,517.21,517.0714,517.08,59401,517.1473,683,
SPY,1710352800000,2024-03-13T14:00:00-04:00,517.09,517.09,516.91,517.055,78970,517.012,938,
SPY,1710352860000,2024-03-13T14:01:00-04:00,517.06,517.19,517.06,517.18,47283,517.1221,577,
SPY,1710352920000,2024-03-13T14:02:00-04:00,517.185,517.186,516.99,517.03,40891,517.0736,455,
SPY,1710352980000,2024-03-13T14:03:00-04:00,517.02,517.05,516.94,516.96,35111,517.0007,473,
SPY,1710353040000,2024-03-13T14:04:00-04:00,516.97,517.02,516.885,516.89,48940,516.9675,522,
SPY,1710353100000,2024-03-13T14:05:00-04:00,516.9,517.0299,516.9,516.99,60737,516.963,666,
SPY,1710353160000,2024-03-13T14:06:00-04:00,516.99,517.045,516.955,516.966,52182,516.9996,563,
SPY,1710353220000,2024-03-13T14:07:00-04:00,516.97,516.99,516.88,516.9472,49953,516.9257,604,
SPY,1710353280000,2024-03-13T14:08:00-04:00,516.9413,517.06,516.88,516.88,66346,516.9911,673,
SPY,1710353340000,2024-03-13T14:09:00-04:00,516.88,516.91,516.81,516.8113,99898,516.8609,899,
SPY,1710353400000,2024-03-13T14:10:00-04:00,516.82,516.85,516.75,516.75,101667,516.7937,917,
SPY,1710353460000,2024-03-13T14:11:00-04:00,516.74,516.885,516.71,516.8799,86662,516.8336,850,
SPY,1710353520000,2024-03-13T14:12:00-04:00,516.875,516.945,516.85,516.89,70379,516.8976,788,
SPY,1710353580000,2024-03-13T14:13:00-04:00,516.9,517.04,516.9,517.01,122190,516.9763,1079,
SPY,1710353640000,2024-03-13T14:14:00-04:00,517.01,517.04,516.86,516.86,126451,516.9748,1245,
SPY,1710353700000,2024-03-13T14:15:00-04:00,516.86,516.875,516.79,516.8699,39951,516.8335,551,
SPY,1710353760000,2024-03-13T14:16:00-04:00,516.86,517.02,516.86,516.99,67134,516.9632,763,
SPY,1710353820000,2024-03-13T14:17:00-04:00,516.98,517.03,516.88,516.8999,33831,516.9572,553,
SPY,1710353880000,2024-03-13T14:18:00-04:00,516.9,516.9399,516.85,516.9385,38067,516.8869,472,
SPY,1710353940000,2024-03-13T14:19:00-04:00,516.94,516.94,516.83,516.83,50751,516.8646,617,
SPY,1710354000000,2024-03-13T14:20:00-04:00,516.81,516.91,516.795,516.8899,54712,516.86,612,
SPY,1710354060000,2024-03-13T14:21:00-04:00,516.8891,516.955,516.78,516.9025,70114,516.8809,737,
SPY,1710354120000,2024-03-13T14:22:00-04:00,516.91,516.97,516.88,516.93,339075,516.904,847,
SPY,1710354180000,2024-03-13T14:23:00-04:00,516.925,516.975,516.88,516.92,211079,516.9338,444,
SPY,1710354240000,2024-03-13T14:24:00-04:00,516.925,516.97,516.89,516.89,51001,516.9292,542,
SPY,1710354300000,2024-03-13T14:25:00-04:00,516.8949,517.01,516.8801,516.95,43571,516.971,613,
SPY,1710354360000,2024-03-13T14:26:00-04:00,516.94,516.98,516.91,516.92,30316,516.9444,489,
SPY,1710354420000,2024-03-13T14:27:00-04:00,516.925,517,516.91,516.97,66122,516.9643,635,
SPY,1710354480000,2024-03-13T14:28:00-04:00,516.97,516.9776,516.8584,516.87,51300,516.894,620,
SPY,1710354540000,2024-03-13T14:29:00-04:00,516.8797,516.89,516.7992,516.85,82305,516.8464,801,
SPY,1710354600000,2024-03-13T14:30:00-04:00,516.8497,516.935,516.83,516.92,70819,516.8886,748,
SPY,1710354660000,2024-03-13T14:31:00-04:00,516.93,516.99,516.895,516.94,54582,516.9426,555,
SPY,1710354720000,2024-03-13T14:32:00-04:00,516.95,517.03,516.95,516.99,46180,517.0034,542,
SPY,1710354780000,2024-03-13T14:33:00-04:00,516.995,517.02,516.975,517,38418,516.9986,449,
SPY,1710354840000,2024-03-13T14:34:00-04:00,517,517.0199,516.93,516.95,69029,516.9734,608,
SPY,1710354900000,2024-03-13T14:35:00-04:00,516.945,516.99,516.93,516.94,152832,516.9574,1095,
SPY,1710354960000,2024-03-13T14:36:00-04:00,516.93,516.985,516.841,516.9,68061,516.916,656,
SPY,1710355020000,2024-03-13T14:37:00-04:00,516.91,516.94,516.79,516.86,98116,516.8609,912,
SPY,1710355080000,2024-03-13T14:38:00-04:00,516.875,516.97,516.84,516.91,45680,516.9107,528,
SPY,1710355140000,2024-03-13T14:39:00-04:00,516.9,516.9151,516.83,516.87,49535,516.8752,550,
SPY,1710355200000,2024-03-13T14:40:00-04:00,516.86,516.96,516.845,516.92,373898,516.895,959,
SPY,1710355260000,2024-03-13T14:41:00-04:00,516.93,517.04,516.92,517.0368,51077,516.9811,608,
SPY,1710355320000,2024-03-13T14:42:00-04:00,517.04,517.045,516.83,516.84,126618,516.9335,1031,
SPY,1710355380000,2024-03-13T14:43:00-04:00,516.84,516.86,516.7502,516.8,134094,516.8325,1075,
SPY,1710355440000,2024-03-13T14:44:00-04:00,516.795,516.81,516.7,516.81,114173,516.7496,991,
SPY,1710355500000,2024-03-13T14:45:00-04:00,516.81,516.9,516.72,516.75,93758,516.8117,919,
SPY,1710355560000,2024-03-13T14:46:00-04:00,516.75,516.8298,516.68,516.78,81393,516.7591,816,
SPY,1710355620000,2024-03-13T14:47:00-04:00,516.78,516.86,516.78,516.84,64829,516.8137,634,
SPY,1710355680000,2024-03-13T14:48:00-04:00,516.84,516.85,516.63,516.68,110611,516.7257,764,
SPY,1710355740000,2024-03-13T14:49:00-04:00,516.6799,516.81,516.65,516.74,98165,516.7311,871,
SPY,1710355800000,2024-03-13T14:50:00-04:00,516.73,516.81,516.72,516.76,37125,516.7631,475,
SPY,1710355860000,2024-03-13T14:51:00-04:00,516.75,516.7999,516.71,516.77,37079,516.752,486,
SPY,1710355920000,2024-03-13T14:52:00-04:00,516.77,516.94,516.77,516.85,346903,516.8856,721,
SPY,1710355980000,2024-03-13T14:53:00-04:00,516.86,516.9,516.83,516.83,33543,516.8629,399,
SPY,1710356040000,2024-03-13T14:54:00-04:00,516.835,516.85,516.71,516.74,49610,516.7882,461,
SPY,1710356100000,2024-03-13T14:55:00-04:00,516.74,516.829,516.72,516.81,83465,516.7565,662,
SPY,1710356160000,2024-03-13T14:56:00-04:00,516.8,516.81,516.744,516.744,47224,516.7718,495,
SPY,1710356220000,2024-03-13T14:57:00-04:00,516.74,516.76,516.63,516.665,66895,516.6951,707,
SPY,1710356280000,2024-03-13T14:58:00-04:00,516.66,516.665,516.4988,516.54,112909,516.568,1117,
SPY,1710356340000,2024-03-13T14:59:00-04:00,516.54,516.55,516.4,516.4901,129222,516.4849,1143,
SPY,1710356400000,2024-03-13T15:00:00-04:00,516.5,516.63,516.44,516.5899,119284,516.5636,1182,
SPY,1710356460000,2024-03-13T15:01:00-04:00,516.59,516.63,516.475,516.515,85798,516.548,896,
SPY,1710356520000,2024-03-13T15:02:00-04:00,516.51,516.5501,516.44,516.48,100597,516.5065,894,
SPY,1710356580000,2024-03-13T15:03:00-04:00,516.475,516.57,516.46,516.53,147158,516.5203,1390,
SPY,1710356640000,2024-03-13T15:04:00-04:00,516.55,516.61,516.52,516.56,84931,516.5761,937,
SPY,1710356700000,2024-03-13T15:05:00-04:00,516.54,516.55,516.36,516.42,103187,516.4518,1105,
SPY,1710356760000,2024-03-13T15:06:00-04:00,516.42,516.505,516.325,516.34,74238,516.4232,897,
SPY,1710356820000,2024-03-13T15:07:00-04:00,516.35,516.35,516.285,516.34,117879,516.319,1272,
SPY,1710356880000,2024-03-13T15:08:00-04:00,516.34,516.41,516.275,516.3999,96742,516.3479,910,
SPY,1710356940000,2024-03-13T15:09:00-04:00,516.39,516.47,516.34,516.47,56525,516.3971,794,
SPY,1710357000000,2024-03-13T15:10:00-04:00,516.48,516.525,516.41,516.41,88324,516.4607,863,
SPY,1710357060000,2024-03-13T15:11:00-04:00,516.415,516.42,516.27,516.28,137596,516.3188,1176,
SPY,1710357120000,2024-03-13T15:12:00-04:00,516.28,516.38,516.19,516.33,277101,516.3051,1874,
SPY,1710357180000,2024-03-13T15:13:00-04:00,516.34,516.38,516.24,516.3501,150246,516.3016,1070,
SPY,1710357240000,2024-03-13T15:14:00-04:00,516.3576,516.3599,516.24,516.305,80180,516.2927,791,
SPY,1710357300000,2024-03-13T15:15:00-04:00,516.32,516.37,516.26,516.37,436416,516.6518,1286,
SPY,1710357360000,2024-03-13T15:16:00-04:00,516.38,516.5,516.3575,516.43,101960,516.4445,977,
SPY,1710357420000,2024-03-13T15:17:00-04:00,516.4311,516.59,516.4297,516.5899,80980,516.5051,797,
SPY,1710357480000,2024-03-13T15:18:00-04:00,516.59,516.65,516.54,516.585,103020,516.5929,1043,
SPY,1710357540000,2024-03-13T15:19:00-04:00,516.59,516.695,516.57,516.57,68462,516.6382,773,
SPY,1710357600000,2024-03-13T15:20:00-04:00,516.55,516.62,516.535,516.58,60990,516.5859,667,
SPY,1710357660000,2024-03-13T15:21:00-04:00,516.58,516.6,516.5,516.52,122278,516.5462,1169,
SPY,1710357720000,2024-03-13T15:22:00-04:00,516.53,516.617,516.49,516.5,314825,516.8351,751,
SPY,1710357780000,2024-03-13T15:23:00-04:00,516.51,516.53,516.435,516.44,109392,516.4786,953,
SPY,1710357840000,2024-03-13T15:24:00-04:00,516.4415,516.485,516.3001,516.31,373360,516.7357,1258,
SPY,1710357900000,2024-03-13T15:25:00-04:00,516.32,516.46,516.32,516.42,74140,516.3924,990,
SPY,1710357960000,2024-03-13T15:26:00-04:00,516.425,516.49,516.3801,516.41,68782,516.4375,901,
SPY,1710358020000,2024-03-13T15:27:00-04:00,516.415,516.415,515.69,515.69,281354,516.0477,2854,
SPY,1710358080000,2024-03-13T15:28:00-04:00,515.68,515.68,514.78,514.87,755038,515.1151,7642,
SPY,1710358140000,2024-03-13T15:29:00-04:00,514.8902,515.21,514.49,515.15,809525,514.8853,7069,
SPY,1710358200000,2024-03-13T15:30:00-04:00,515.17,515.84,515.03,515.7701,676877,515.4699,6006,
SPY,1710358260000,2024-03-13T15:31:00-04:00,515.77,515.87,515.49,515.65,349603,515.6813,3043,
SPY,1710358320000,2024-03-13T15:32:00-04:00,515.65,515.65,515.23,515.24,302243,515.4039,2797,
SPY,1710358380000,2024-03-13T15:33:00-04:00,515.21,515.59,515.17,515.5599,260141,515.3751,2106,
SPY,1710358440000,2024-03-13T15:34:00-04:00,515.56,515.7,515.53,515.69,173005,515.6224,1677,
SPY,1710358500000,2024-03-13T15:35:00-04:00,515.69,515.75,515.56,515.67,268164,515.6652,2613,
SPY,1710358560000,2024-03-13T15:36:00-04:00,515.65,515.77,515.59,515.636,326651,515.6752,2861,
SPY,1710358620000,2024-03-13T15:37:00-04:00,515.63,515.76,515.46,515.6684,288487,515.6011,2386,
SPY,1710358680000,2024-03-13T15:38:00-04:00,515.6601,515.75,515.52,515.66,447607,516.3603,1813,
SPY,1710358740000,2024-03-13T15:39:00-04:00,515.65,515.74,515.57,515.68,108405,515.6674,1257,
SPY,1710358800000,2024-03-13T15:40:00-04:00,515.685,515.76,515.62,515.67,121084,515.7032,1306,
SPY,1710358860000,2024-03-13T15:41:00-04:00,515.67,515.785,515.6,515.785,95522,515.6923,1062,
SPY,1710358920000,2024-03-13T15:42:00-04:00,515.79,516.04,515.725,515.9319,250425,515.9063,2371,
SPY,1710358980000,2024-03-13T15:43:00-04:00,515.93,516,515.79,515.995,160998,515.905,1458,
SPY,1710359040000,2024-03-13T15:44:00-04:00,516,516.18,515.96,515.98,240905,516.0932,2141,
SPY,1710359100000,2024-03-13T15:45:00-04:00,515.97,515.99,515.71,515.7571,229074,515.8421,2391,
SPY,1710359160000,2024-03-13T15:46:00-04:00,515.75,516.22,515.75,516.136,371145,515.9909,3172,
SPY,1710359220000,2024-03-13T15:47:00-04:00,516.14,516.3099,516.08,516.19,179123,516.1874,1694,
SPY,1710359280000,2024-03-13T15:48:00-04:00,516.1951,516.26,516.14,516.22,239944,516.195,1885,
SPY,1710359340000,2024-03-13T15:49:00-04:00,516.22,516.29,516.09,516.23,519916,516.548,2213,
SPY,1710359400000,2024-03-13T15:50:00-04:00,516.24,516.29,515.96,516,291540,516.1071,2569,
SPY,1710359460000,2024-03-13T15:51:00-04:00,515.99,515.995,515.56,515.7401,256123,515.7387,2638,
SPY,1710359520000,2024-03-13T15:52:00-04:00,515.75,515.81,515.65,515.77,167378,515.7332,2081,
SPY,1710359580000,2024-03-13T15:53:00-04:00,515.78,515.85,515.62,515.7,195225,515.7377,2020,
SPY,1710359640000,2024-03-13T15:54:00-04:00,515.7,516.025,515.59,516.02,524082,516.3291,2806,
SPY,1710359700000,2024-03-13T15:55:00-04:00,516.015,516.015,515.585,515.64,524490,515.7214,5048,
SPY,1710359760000,2024-03-13T15:56:00-04:00,515.64,516.045,515.57,516.045,505819,515.7981,3190,
SPY,1710359820000,2024-03-13T15:57:00-04:00,516.05,516.14,515.945,516.09,345999,516.0509,2818,
SPY,1710359880000,2024-03-13T15:58:00-04:00,516.1,516.13,515.98,516.065,739770,516.3506,3145,
SPY,1710359940000,2024-03-13T15:59:00-04:00,516.06,516.075,515.805,515.99,1203523.0,516.1506,6269,
SPY,1710360000000,2024-03-13T16:00:00-04:00,515.99,516.07,515.85,516.07,172025,515.981,775,
SPY,1710423000000,2024-03-14T09:30:00-04:00,516.97,517.0112,516.75,516.85,416273,516.9148,3822,
SPY,1710423060000,2024-03-14T09:31:00-04:00,516.86,516.93,516.71,516.76,192007,516.8164,2328,
SPY,1710423120000,2024-03-14T09:32:00-04:00,516.77,516.81,516.58,516.6101,146940,516.6802,1914,
SPY,1710423180000,2024-03-14T09:33:00-04:00,516.62,516.69,516.4299,516.43,204934,516.5948,2417,
SPY,1710423240000,2024-03-14T09:34:00-04:00,516.43,516.74,516.4,516.68,268793,516.5554,2355,
SPY,1710423300000,2024-03-14T09:35:00-04:00,516.69,516.84,516.64,516.75,167894,516.734,1953,
SPY,1710423360000,2024-03-14T09:36:00-04:00,516.75,516.905,516.648,516.84,211689,516.7718,1978,
SPY,1710423420000,2024-03-14T09:37:00-04:00,516.85,517.12,516.84,517.04,209702,517.0053,1988,
SPY,1710423480000,2024-03-14T09:38:00-04:00,517.03,517.125,516.926,517.05,221847,517.0466,2023,
SPY,1710423540000,2024-03-14T09:39:00-04:00,517.04,517.1,516.87,516.91,153603,516.9558,1488,
SPY,1710423600000,2024-03-14T09:40:00-04:00,516.92,517.03,516.84,516.94,130234,516.9366,1682,
SPY,1710423660000,2024-03-14T09:41:00-04:00,516.925,517.03,516.84,516.945,124443,516.9438,1602,
SPY,1710423720000,2024-03-14T09:42:00-04:00,516.94,517.04,516.88,516.95,119970,516.9608,1573,
SPY,1710423780000,2024-03-14T09:43:00-04:00,516.96,517.02,516.645,516.675,166682,516.8404,1848,
SPY,1710423840000,2024-03-14T09:44:00-04:00,516.67,516.85,516.63,516.74,123774,516.7271,1418,
SPY,1710423900000,2024-03-14T09:45:00-04:00,516.73,516.84,516.51,516.52,143977,516.6559,1650,
SPY,1710423960000,2024-03-14T09:46:00-04:00,516.52,516.52,516.23,516.31,280276,516.352,2726,
SPY,1710424020000,2024-03-14T09:47:00-04:00,516.32,516.33,515.7,515.7394,826430,516.0116,3408,
SPY,1710424080000,2024-03-14T09:48:00-04:00,515.72,515.84,515.14,515.19,379994,515.4593,3660,
SPY,1710424140000,2024-03-14T09:49:00-04:00,515.18,515.28,514.89,514.94,633739,515.4478,3737,
SPY,1710424200000,2024-03-14T09:50:00-04:00,514.94,515.02,514.4,514.41,562897,514.6499,4940,
SPY,1710424260000,2024-03-14T09:51:00-04:00,514.42,514.61,514.32,514.355,338078,514.4462,3387,
SPY,1710424320000,2024-03-14T09:52:00-04:00,514.38,514.44,514.12,514.325,358651,514.3036,3340,
SPY,1710424380000,2024-03-14T09:53:00-04:00,514.35,514.425,514.07,514.21,211126,514.222,2189,
SPY,1710424440000,2024-03-14T09:54:00-04:00,514.21,514.31,514.03,514.105,218657,514.144,2195,
SPY,1710424500000,2024-03-14T09:55:00-04:00,514.11,514.5,514.11,514.38,453430,514.3212,4137,
SPY,1710424560000,2024-03-14T09:56:00-04:00,514.362,514.53,514.191,514.5102,327392,514.2974,2639,
SPY,1710424620000,2024-03-14T09:57:00-04:00,514.505,514.56,514.28,514.41,374472,514.4114,3260,
SPY,1710424680000,2024-03-14T09:58:00-04:00,514.4,514.46,514.15,514.17,522464,515.1204,2749,
SPY,1710424740000,2024-03-14T09:59:00-04:00,514.17,514.19,513.95,513.98,405219,514.0679,3933,
SPY,1710424800000,2024-03-14T10:00:00-04:00,513.99,513.99,513.54,513.61,960129,514.8946,4395,
SPY,1710424860000,2024-03-14T10:01:00-04:00,513.61,513.6501,513.35,513.65,392644,513.4831,3719,
SPY,1710424920000,2024-03-14T10:02:00-04:00,513.65,513.79,513.4,513.7512,296722,513.5712,3110,
SPY,1710424980000,2024-03-14T10:03:00-04:00,513.745,514.09,513.59,513.98,358908,513.8701,3489,
SPY,1710425040000,2024-03-14T10:04:00-04:00,513.98,514.27,513.93,514.16,747534,515.3985,2329,
SPY,1710425100000,2024-03-14T10:05:00-04:00,514.16,514.31,514.1,514.1801,201364,514.207,2161,
SPY,1710425160000,2024-03-14T10:06:00-04:00,514.182,514.38,514.182,514.315,226246,514.2895,2219,
SPY,1710425220000,2024-03-14T10:07:00-04:00,514.31,514.38,514.15,514.3,185534,514.2827,1925,
SPY,1710425280000,2024-03-14T10:08:00-04:00,514.305,514.485,514.29,514.32,191732,514.3829,2750,
SPY,1710425340000,2024-03-14T10:09:00-04:00,514.325,514.52,514.28,514.42,129361,514.4095,2861,
SPY,1710425400000,2024-03-14T10:10:00-04:00,514.43,514.485,514.225,514.3,269167,514.2901,3484,
SPY,1710425460000,2024-03-14T10:11:00-04:00,514.3,514.92,514.19,514.9,346831,514.6588,4778,
SPY,1710425520000,2024-03-14T10:12:00-04:00,514.905,515.085,514.8,515.03,1399049.0,514.816,4998,
SPY,1710425580000,2024-03-14T10:13:00-04:00,515.05,515.16,514.98,515.1,252254,515.0595,3694,
SPY,1710425640000,2024-03-14T10:14:00-04:00,515.11,515.205,515.03,515.18,174057,515.1321,3239,
SPY,1710425700000,2024-03-14T10:15:00-04:00,515.19,515.305,515.05,515.13,231225,515.1636,3135,
SPY,1710425760000,2024-03-14T10:16:00-04:00,515.14,515.2,514.83,514.9586,195953,514.9906,3104,
SPY,1710425820000,2024-03-14T10:17:00-04:00,514.96,515.05,514.835,514.94,228783,514.9423,3638,
SPY,1710425880000,2024-03-14T10:18:00-04:00,514.94,514.95,514.73,514.89,156848,514.8281,2854,
SPY,1710425940000,2024-03-14T10:19:00-04:00,514.89,515.1,514.78,514.8,453816,515.549,3792,
SPY,1710426000000,2024-03-14T10:20:00-04:00,514.8,514.94,514.63,514.63,130748,514.7993,3277,
SPY,1710426060000,2024-03-14T10:21:00-04:00,514.63,515.04,514.61,514.89,161156,514.803,2027,
SPY,1710426120000,2024-03-14T10:22:00-04:00,514.9,514.915,514.665,514.69,207175,514.7574,2186,
SPY,1710426180000,2024-03-14T10:23:00-04:00,514.68,514.81,514.45,514.8,227969,514.6097,2041,
